,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
y_pred[70467],0.549178,0.00105955,0.0975879,0.100252,0.387825,0.55076,0.709198,8497.34,7890.28,1.00007
y_pred[70468],0.550269,0.00108946,0.098061,0.100897,0.38544,0.552494,0.709407,8133.86,7580.17,1.00017
y_pred[70469],0.549593,0.00108634,0.0980284,0.100377,0.386198,0.550967,0.709992,8159.62,8148.1,1.00017
y_pred[70470],0.550188,0.00109882,0.0982915,0.100375,0.385688,0.551874,0.710498,8001.21,7834.07,1.0006
y_pred[70471],0.542163,0.000556615,0.0508339,0.0510971,0.458067,0.542699,0.625787,8355.31,7795.29,1.00023
y_pred[70472],0.541946,0.000552975,0.0500807,0.0497783,0.458283,0.543073,0.623893,8206.12,7777.3,1.00028
y_pred[70473],0.542482,0.000547807,0.0498264,0.0497331,0.460576,0.542566,0.62436,8303.08,8212.73,1.00006
y_pred[70474],0.541641,0.000605302,0.0507194,0.0506182,0.458153,0.542014,0.626157,7102.52,7551.16,1.00091
y_pred[70475],0.542838,0.000553822,0.0503628,0.0505722,0.459456,0.543075,0.624749,8281.38,8013.25,0.999948
y_pred[70476],0.541674,0.000577245,0.0507701,0.0512676,0.458162,0.541421,0.625095,7818.85,7850.5,1.00004
y_pred[70477],0.541898,0.000577905,0.0510409,0.0514017,0.458396,0.541135,0.625989,7851.48,7529.24,1.00002
y_pred[70478],0.543502,0.00055926,0.0500137,0.0501312,0.461885,0.54382,0.624591,8014.61,8007.27,1.00009
y_pred[70479],0.541731,0.000552873,0.0499746,0.0505767,0.458672,0.541863,0.623378,8201.21,7847.94,0.999944
y_pred[70480],0.541871,0.000568285,0.0507393,0.0500066,0.457189,0.541747,0.626287,7990.28,7907.21,0.999691
y_pred[70481],0.571735,0.000558066,0.0505623,0.0507472,0.487371,0.572762,0.655054,8225.39,8094.73,1.00015
y_pred[70482],0.571093,0.000585584,0.0502137,0.0507079,0.489055,0.57151,0.653316,7520.45,7637.95,1.00041
y_pred[70483],0.571756,0.000549704,0.0501302,0.0496048,0.488885,0.571786,0.654826,8327.73,7751.14,0.999963
y_pred[70484],0.571515,0.000570571,0.0508368,0.0509829,0.48785,0.571796,0.65516,7942.27,7931.68,0.999915
y_pred[70485],0.571274,0.000579606,0.0503774,0.0504017,0.487181,0.570989,0.653799,7576.72,7752.93,1.00018
y_pred[70486],0.571737,0.000553242,0.0503868,0.0501949,0.488831,0.57248,0.65378,8319.42,7959.22,1.00033
y_pred[70487],0.571069,0.000583755,0.0504581,0.0502638,0.487643,0.571351,0.653519,7516.29,7581.46,1.00012
y_pred[70488],0.572027,0.000563752,0.0497644,0.0500237,0.48973,0.572543,0.653192,7799.74,7438.4,0.999749
y_pred[70489],0.572614,0.000553641,0.0496877,0.0500652,0.48976,0.573225,0.652976,8068.56,7891.14,0.999811
y_pred[70490],0.572177,0.000557257,0.050096,0.0506834,0.489869,0.57264,0.653369,8112.28,7767.58,1.0005
y_pred[70491],0.544816,0.000566992,0.0508686,0.0510956,0.461029,0.545112,0.627509,8060.67,7689.1,1.00013
y_pred[70492],0.543422,0.000562693,0.0512527,0.0521208,0.459009,0.543846,0.626999,8338.01,7832.97,1.00037
y_pred[70493],0.543878,0.00056134,0.0501727,0.0492223,0.459522,0.544226,0.625859,8014.62,8053.2,1.00024
y_pred[70494],0.543455,0.000571227,0.0509513,0.0501897,0.458234,0.543736,0.627782,7965.83,6709.19,1.00037
y_pred[70495],0.543173,0.000569207,0.0501571,0.0503002,0.460353,0.543192,0.625335,7814.64,7432.42,1.00015
y_pred[70496],0.543471,0.000571605,0.0502538,0.0510007,0.460473,0.542903,0.624372,7712.02,7017.22,1.00091
y_pred[70497],0.544132,0.000557724,0.050427,0.0505715,0.460497,0.544354,0.627343,8176.84,7823.02,0.999881
y_pred[70498],0.544199,0.000549926,0.0504589,0.0511734,0.461643,0.544484,0.627154,8421.66,7377.18,1.00008
y_pred[70499],0.543572,0.000560934,0.0502493,0.0507168,0.460754,0.544032,0.624937,8086.06,7816.95,1.00055
y_pred[70500],0.542964,0.000565019,0.0508117,0.0517324,0.458976,0.542546,0.624917,8127.31,7747.73,1.00037
y_pred[70501],0.58508,0.000544749,0.0494218,0.0493061,0.50325,0.585384,0.666097,8250.5,8229.37,1.00074
y_pred[70502],0.582313,0.000553483,0.0499532,0.0504618,0.500613,0.582583,0.662827,8162.56,7549.88,1.00003
y_pred[70503],0.583783,0.000565041,0.05037,0.0504069,0.498791,0.584615,0.664618,7971.23,7487.19,0.99983
y_pred[70504],0.584863,0.000556674,0.0495129,0.0498917,0.502657,0.585038,0.665513,7973.9,7671.49,1.0002
y_pred[70505],0.583234,0.000556707,0.050109,0.0508999,0.499758,0.583897,0.665147,8130.51,7886.72,1.0002
y_pred[70506],0.585237,0.00056415,0.0499748,0.0493743,0.501922,0.58539,0.665234,7847.5,7928.96,1.00009
y_pred[70507],0.583174,0.000572248,0.0504398,0.0508191,0.500224,0.5836,0.665402,7800.44,7555.98,1.00101
y_pred[70508],0.583627,0.000568708,0.0503027,0.0504358,0.500278,0.584829,0.664411,7859.7,7509.09,0.99987
y_pred[70509],0.584583,0.000588776,0.0498532,0.0500926,0.500133,0.585219,0.664984,7234.14,7749.75,1.0001
y_pred[70510],0.583339,0.000559584,0.0496461,0.0499644,0.500714,0.58355,0.664762,7836.21,7873.18,1.00058
y_pred[70511],0.556095,0.000548513,0.0504292,0.0497375,0.473225,0.556405,0.639371,8483.06,7893.28,1.00015
y_pred[70512],0.557062,0.000567419,0.0500276,0.0505574,0.473535,0.55777,0.638206,7805.5,7808.23,1.00033
y_pred[70513],0.556868,0.00057729,0.0506283,0.0502016,0.47197,0.557393,0.638837,7756.29,7769.66,1.00041
y_pred[70514],0.5569,0.00059242,0.05076,0.0513936,0.473924,0.556955,0.6407,7379.01,7698.15,1.00027
y_pred[70515],0.558177,0.000559071,0.0505251,0.05008,0.475048,0.558148,0.641468,8172.13,7888.12,0.999794
y_pred[70516],0.558119,0.000565954,0.0506387,0.0510467,0.475918,0.557665,0.641863,8075.26,7845.71,1.00026
y_pred[70517],0.557358,0.000577126,0.0510568,0.0523291,0.473342,0.557836,0.64019,7834.83,7735.97,1.0
y_pred[70518],0.557491,0.000580864,0.0506853,0.05014,0.47369,0.557303,0.641487,7660.84,7141.91,1.00042
y_pred[70519],0.55708,0.000558213,0.0499837,0.0502031,0.474725,0.55791,0.638638,8020.36,7856.98,1.0
y_pred[70520],0.558031,0.000566835,0.0503575,0.0500489,0.474498,0.558581,0.639662,7891.7,7768.3,1.00011
y_pred[70521],0.544894,0.000556847,0.0507225,0.0512164,0.460395,0.544553,0.628182,8312.8,8010.65,0.99991
y_pred[70522],0.545176,0.000569462,0.0503798,0.0502157,0.461374,0.545227,0.628474,7843.36,7512.15,1.00026
y_pred[70523],0.545107,0.000575489,0.0509031,0.0514596,0.46159,0.545202,0.628176,7827.92,7729.39,0.999923
y_pred[70524],0.545974,0.000579174,0.0508914,0.0516264,0.460779,0.546056,0.62882,7749.5,7770.5,1.00026
y_pred[70525],0.545127,0.000560046,0.050436,0.0498324,0.46179,0.545754,0.628452,8108.87,7383.53,0.999946
y_pred[70526],0.54425,0.000562039,0.0506946,0.050679,0.46054,0.544778,0.628003,8139.01,7972.85,1.00026
y_pred[70527],0.544853,0.000558532,0.0505301,0.0510763,0.462782,0.54449,0.628743,8287.04,7215.63,0.999849
y_pred[70528],0.544584,0.000548566,0.0497966,0.0497872,0.461293,0.545238,0.626271,8252.34,8248.87,1.0004
y_pred[70529],0.54512,0.000568131,0.0500641,0.0513936,0.463073,0.545359,0.627184,7884.4,7301.85,0.999861
y_pred[70530],0.545895,0.000552847,0.0502331,0.0503469,0.462908,0.54564,0.627773,8275.57,8144.01,0.999898
y_pred[70531],0.520929,0.000562926,0.0501763,0.0514751,0.437515,0.520833,0.60331,7950.09,7493.23,1.00012
y_pred[70532],0.521033,0.000568279,0.0505329,0.0500963,0.437427,0.520679,0.604424,7919.36,7752.58,0.999949
y_pred[70533],0.521201,0.000545839,0.0501391,0.0504647,0.437926,0.521373,0.604019,8471.59,7969.03,1.00015
y_pred[70534],0.522231,0.000562156,0.05085,0.0503239,0.437819,0.522322,0.605443,8201.06,8127.79,1.0004
y_pred[70535],0.520647,0.000555211,0.0506072,0.0505626,0.438197,0.520298,0.605767,8314.94,8044.15,1.00028
y_pred[70536],0.520777,0.000553895,0.0500649,0.0502839,0.436266,0.521038,0.602587,8181.41,8144.88,1.00053
y_pred[70537],0.521023,0.000558787,0.0505033,0.0506797,0.438743,0.521694,0.603849,8180.42,7759.84,1.00019
y_pred[70538],0.520185,0.000569728,0.0508628,0.0504633,0.436169,0.520083,0.604106,7980.53,7727.47,1.00009
y_pred[70539],0.520101,0.000549981,0.050084,0.05055,0.436334,0.520053,0.602414,8280.69,8044.35,1.00025
y_pred[70540],0.521059,0.000569668,0.0499076,0.050699,0.439308,0.521435,0.602725,7711.55,7585.62,0.999767
y_pred[70541],0.526028,0.000567483,0.0500356,0.050828,0.443812,0.526464,0.608791,7777.9,7354.73,1.00041
y_pred[70542],0.526687,0.000565265,0.0505553,0.0516353,0.442561,0.527205,0.609582,7996.09,8014.12,0.999984
y_pred[70543],0.527012,0.000560344,0.0504873,0.0503876,0.443101,0.527157,0.610098,8135.49,7963.74,1.00019
y_pred[70544],0.526749,0.000581393,0.0514809,0.0515018,0.439863,0.527489,0.609903,7844.62,6856.44,1.00037
y_pred[70545],0.527229,0.000569185,0.0505053,0.0504403,0.44432,0.527434,0.609347,7905.15,7544.09,1.00049
y_pred[70546],0.526258,0.000565746,0.0505988,0.0505982,0.440959,0.52628,0.608352,8004.01,7809.52,0.999999
y_pred[70547],0.527067,0.000591427,0.0509157,0.050785,0.442278,0.527967,0.609971,7477.15,7643.59,0.999981
y_pred[70548],0.526211,0.000579917,0.0502767,0.0514744,0.443478,0.526379,0.608625,7564.4,7234.84,1.0005
y_pred[70549],0.526392,0.000570475,0.050726,0.0505804,0.442332,0.526384,0.610423,7930.19,7594.89,1.00005
y_pred[70550],0.526173,0.000562102,0.04999,0.0494217,0.442676,0.525995,0.608686,7933.4,7850.09,1.00045
y_pred[70551],0.583678,0.000569875,0.0503616,0.0505329,0.499431,0.584441,0.665677,7811.81,7832.09,1.00023
y_pred[70552],0.582939,0.000568599,0.0506628,0.0502831,0.497304,0.583177,0.666402,8034.06,7955.96,1.00007
y_pred[70553],0.582619,0.000572206,0.0503651,0.0502609,0.499516,0.58262,0.665482,7778.49,7968.8,1.00017
y_pred[70554],0.582519,0.000559947,0.0498457,0.0494358,0.498072,0.58363,0.664477,7929.94,7555.16,1.0004
y_pred[70555],0.5831,0.000549588,0.0494595,0.0496389,0.500001,0.583556,0.663445,8106.67,7882.78,1.00053
y_pred[70556],0.582978,0.000582424,0.0498217,0.0497894,0.499644,0.583934,0.663688,7350.98,7515.08,0.999928
y_pred[70557],0.582816,0.000553844,0.0497121,0.0506397,0.500933,0.583287,0.662989,8080.67,7491.47,1.00016
y_pred[70558],0.582863,0.000566961,0.050317,0.0501549,0.498646,0.583979,0.663982,7921.51,7893.85,1.00068
y_pred[70559],0.583134,0.000574554,0.0500592,0.0502757,0.499976,0.583265,0.66533,7589.03,7785.62,1.00014
y_pred[70560],0.583115,0.000562891,0.0506578,0.0512676,0.498994,0.583962,0.665776,8104.04,8140.59,0.999864
y_pred[70561],0.692759,0.0015103,0.134895,0.138324,0.447841,0.706519,0.890729,7988.37,7698.65,0.999845
y_pred[70562],0.689524,0.00149133,0.134928,0.139372,0.444538,0.700399,0.890863,8132.01,7399.63,0.99984
y_pred[70563],0.691254,0.00152079,0.135967,0.138567,0.443927,0.705346,0.890116,8037.52,8019.22,0.999861
y_pred[70564],0.691883,0.00149254,0.136021,0.138857,0.444174,0.706331,0.889408,8321.19,8052.84,1.00026
y_pred[70565],0.69156,0.00149905,0.135947,0.142247,0.448028,0.705703,0.892667,8256.99,8231.62,1.00002
y_pred[70566],0.690258,0.00154122,0.136134,0.145239,0.449232,0.701221,0.893696,7863.83,8123.07,1.00023
y_pred[70567],0.689774,0.00160116,0.136699,0.140816,0.443784,0.703637,0.889511,7347.08,7471.07,1.0001
y_pred[70568],0.693823,0.00155944,0.136079,0.141197,0.45256,0.704551,0.894707,7722.82,7655.43,0.999932
y_pred[70569],0.691971,0.00156406,0.136006,0.140806,0.444829,0.705782,0.892172,7683.32,7751.69,1.0004
y_pred[70570],0.690588,0.00148699,0.135602,0.143511,0.450034,0.702007,0.892429,8313.74,8014.4,1.00025
y_pred[70571],0.539846,0.000655062,0.0589472,0.0596361,0.440306,0.540785,0.635056,8109.4,8130.74,1.00004
y_pred[70572],0.539442,0.000658299,0.0587744,0.0598333,0.441563,0.540023,0.634963,7986.45,7455.36,1.00005
y_pred[70573],0.53806,0.000657024,0.0589966,0.0594152,0.441216,0.538875,0.635415,8074.67,7606.19,0.999849
y_pred[70574],0.538153,0.000677793,0.0593309,0.0599022,0.441675,0.537693,0.635842,7685.62,7240.0,0.999854
y_pred[70575],0.53835,0.000661844,0.0593211,0.0611862,0.440339,0.53989,0.634899,8055.01,7875.56,1.00005
y_pred[70576],0.538425,0.000674738,0.0595097,0.0608192,0.439099,0.537697,0.637006,7860.28,7136.44,1.00033
y_pred[70577],0.539427,0.000675575,0.0589334,0.0586116,0.439622,0.540585,0.635447,7637.1,7544.5,1.00005
y_pred[70578],0.539586,0.000662368,0.0592573,0.0592113,0.439382,0.540088,0.636512,8005.42,8042.3,1.00069
y_pred[70579],0.538008,0.000663755,0.0587737,0.0594775,0.440962,0.538331,0.635046,7893.07,7799.92,1.00021
y_pred[70580],0.538832,0.000676866,0.0588594,0.0581869,0.441915,0.538328,0.635701,7608.82,7890.46,1.00001
y_pred[70581],0.656955,0.000611134,0.0547236,0.0549904,0.564542,0.658264,0.744868,8035.99,8045.81,1.00009
y_pred[70582],0.657528,0.000604569,0.0543083,0.0545953,0.56641,0.659242,0.744396,8082.42,7834.07,0.999939
y_pred[70583],0.657741,0.000619741,0.0538011,0.0547917,0.566295,0.658262,0.744552,7530.25,7425.53,1.00012
y_pred[70584],0.657098,0.000604763,0.0546273,0.0559659,0.564446,0.658363,0.742628,8180.26,7555.35,1.00053
y_pred[70585],0.6569,0.000623451,0.0550669,0.0551564,0.565164,0.657604,0.745463,7831.25,7931.54,0.999859
y_pred[70586],0.657093,0.000602167,0.0546088,0.0545997,0.565832,0.658219,0.743147,8238.12,7593.63,0.999832
y_pred[70587],0.657789,0.000630685,0.0541386,0.05455,0.5661,0.659725,0.742943,7578.58,7708.93,1.00035
y_pred[70588],0.657108,0.000609107,0.0545827,0.0546724,0.563678,0.658544,0.744085,8035.17,7872.46,1.00042
y_pred[70589],0.657003,0.000607198,0.05463,0.0538651,0.563919,0.658586,0.74499,8110.16,8056.63,0.999882
y_pred[70590],0.657333,0.000596357,0.0547455,0.0549392,0.565956,0.659373,0.745777,8427.72,8142.72,0.999884
y_pred[70591],0.460373,0.00110337,0.0986599,0.100314,0.299067,0.459368,0.623192,8026.19,7947.06,0.999966
y_pred[70592],0.460554,0.00109872,0.098061,0.101054,0.297859,0.461346,0.621913,8028.85,8232.56,0.9999
y_pred[70593],0.458161,0.00107968,0.0958256,0.0996411,0.301195,0.456876,0.617469,7900.62,7869.97,0.999772
y_pred[70594],0.458681,0.0010816,0.0973848,0.0993965,0.300787,0.457051,0.623372,8115.88,7974.89,0.99994
y_pred[70595],0.460823,0.00111421,0.0976908,0.0996144,0.302903,0.45748,0.62742,7730.23,7532.41,1.0001
y_pred[70596],0.459376,0.00107891,0.0981231,0.100001,0.301821,0.45673,0.62513,8263.69,7454.03,0.999852
y_pred[70597],0.459713,0.00111762,0.0984851,0.0999191,0.302476,0.458233,0.626251,7763.46,7856.69,1.00021
y_pred[70598],0.459797,0.00107298,0.0972196,0.0994439,0.303411,0.45918,0.623771,8213.18,7541.32,1.00088
y_pred[70599],0.459683,0.0011544,0.0984261,0.100929,0.300264,0.459117,0.622926,7362.31,7366.06,1.0006
y_pred[70600],0.460102,0.00109397,0.0974738,0.100306,0.300472,0.459425,0.62191,7971.49,8031.15,0.999926
y_pred[70601],0.0152181,0.00037965,0.0336011,0.00213675,7.18433e-09,0.00144126,0.0811983,7877.74,7888.73,0.999984
y_pred[70602],0.0151718,0.000375626,0.0338999,0.00228373,6.01814e-09,0.00154039,0.0775774,7939.55,7514.88,1.00009
y_pred[70603],0.0162812,0.000414795,0.0354065,0.00252484,5.14057e-09,0.00170302,0.0849841,7547.98,7676.84,1.00005
y_pred[70604],0.0156319,0.000387732,0.033972,0.00206837,8.35455e-09,0.00139513,0.0796401,7700.92,7262.08,1.0004
y_pred[70605],0.0151306,0.00037931,0.03307,0.00209735,6.42886e-09,0.00141469,0.0806627,8008.09,7972.09,1.0006
y_pred[70606],0.015559,0.000386492,0.0344914,0.00185511,3.60234e-09,0.00125127,0.0810228,7995.18,7815.94,1.0002
y_pred[70607],0.0155587,0.0004075,0.0350234,0.00201988,5.7555e-09,0.00136242,0.0813377,6909.56,7466.38,1.00019
y_pred[70608],0.0152629,0.000377767,0.0340553,0.00196796,4.80664e-09,0.0013274,0.0811487,8477.16,7970.28,0.999897
y_pred[70609],0.0149595,0.000377559,0.0329889,0.00184864,5.55224e-09,0.0012469,0.0783069,7671.7,7409.1,0.999772
y_pred[70610],0.0153884,0.000391806,0.0339964,0.00211914,3.52587e-09,0.00142936,0.0795468,7542.62,7921.83,0.999955
y_pred[70611],0.670769,0.000601262,0.053925,0.0546427,0.579485,0.672494,0.757141,8059.17,8093.06,0.999768
y_pred[70612],0.670701,0.000596957,0.0534081,0.0531853,0.579942,0.67164,0.75631,8065.35,7919.45,1.00016
y_pred[70613],0.669548,0.000598515,0.053452,0.0533573,0.579949,0.670447,0.756041,7968.78,7632.71,1.00009
y_pred[70614],0.670981,0.000600818,0.0536297,0.0542246,0.580454,0.672762,0.756034,7988.87,7420.86,0.99992
y_pred[70615],0.669355,0.000592341,0.053676,0.05396,0.579378,0.671529,0.754102,8227.83,7988.64,1.00009
y_pred[70616],0.669618,0.000609284,0.0540171,0.0538273,0.578263,0.670994,0.756586,7870.93,7836.04,1.00013
y_pred[70617],0.670468,0.000592175,0.0537251,0.053868,0.579066,0.671898,0.755767,8230.45,7754.28,1.00066
y_pred[70618],0.67004,0.000618298,0.0542761,0.0540815,0.577052,0.672134,0.756201,7834.54,7533.18,1.00013
y_pred[70619],0.669897,0.000604127,0.0549208,0.0555523,0.576521,0.671682,0.757553,8278.2,7727.41,0.999997
y_pred[70620],0.670734,0.000615066,0.0539026,0.0546627,0.578634,0.67208,0.757664,7701.33,7787.69,1.00013
y_pred[70621],0.644009,0.000634157,0.0555634,0.0556776,0.550059,0.645231,0.732737,7695.67,7699.62,1.00019
y_pred[70622],0.645275,0.000599545,0.0537119,0.0538636,0.554703,0.646686,0.729889,8020.65,7470.58,0.999806
y_pred[70623],0.643855,0.000610985,0.0550669,0.0568384,0.551888,0.645025,0.731665,8157.93,7918.88,1.00075
y_pred[70624],0.645914,0.000602176,0.0540656,0.0547294,0.55516,0.647345,0.732559,8070.32,7703.56,1.00014
y_pred[70625],0.644532,0.000607073,0.0543211,0.0541764,0.552321,0.646216,0.731427,8002.68,7978.32,1.0007
y_pred[70626],0.644129,0.000604288,0.0552655,0.0568407,0.551245,0.64592,0.732215,8379.2,7806.26,1.00021
y_pred[70627],0.644757,0.000608527,0.055038,0.0549073,0.551513,0.645733,0.732646,8206.15,7729.15,1.0002
y_pred[70628],0.645269,0.000616454,0.0549318,0.0549452,0.552081,0.647068,0.734081,7926.26,7847.84,1.00029
y_pred[70629],0.644444,0.000614228,0.05414,0.054682,0.553283,0.646384,0.731544,7778.88,8187.84,1.00005
y_pred[70630],0.645761,0.000616403,0.054873,0.0544781,0.551085,0.647818,0.732974,7933.59,7878.37,1.00014
y_pred[70631],0.625715,0.000639908,0.0570437,0.0576746,0.52997,0.626326,0.717359,7960.02,7584.01,1.00017
y_pred[70632],0.625515,0.000630793,0.0568226,0.0582239,0.529912,0.627132,0.716185,8137.34,7884.33,1.0004
y_pred[70633],0.624996,0.000641676,0.0576959,0.0579459,0.528151,0.626305,0.718184,8089.71,7593.98,1.00045
y_pred[70634],0.624091,0.000651946,0.0573763,0.0588585,0.527833,0.625118,0.716746,7767.34,7887.95,1.00064
y_pred[70635],0.625807,0.000635893,0.0572917,0.0573596,0.531425,0.626872,0.718256,8129.12,7907.02,0.999866
y_pred[70636],0.626157,0.000629675,0.0561357,0.0557977,0.532083,0.627163,0.717363,7958.88,7774.05,0.999977
y_pred[70637],0.624198,0.000646069,0.0576695,0.059321,0.526831,0.625277,0.716383,7969.51,7733.66,0.999912
y_pred[70638],0.625978,0.000641839,0.0570196,0.0574493,0.529738,0.627099,0.717157,7886.2,7483.37,1.00074
y_pred[70639],0.626146,0.000625544,0.0568958,0.0580349,0.530688,0.628025,0.717953,8280.82,7831.33,1.0003
y_pred[70640],0.624536,0.000645523,0.057916,0.0574797,0.526292,0.625758,0.717512,8059.02,7930.15,1.00005
y_pred[70641],0.598756,0.000649188,0.0581114,0.0588399,0.502956,0.599231,0.692749,8031.9,7751.76,0.99991
y_pred[70642],0.598714,0.00064374,0.0578449,0.058642,0.503072,0.599579,0.69256,8102.36,7696.04,1.0004
y_pred[70643],0.598834,0.000673703,0.0577453,0.0588622,0.502927,0.599657,0.691844,7401.27,7675.57,1.00047
y_pred[70644],0.59917,0.000675772,0.0584924,0.0580935,0.500703,0.599912,0.69336,7522.46,7849.52,1.00011
y_pred[70645],0.599404,0.000655686,0.0588705,0.0591387,0.500266,0.601013,0.693533,8073.24,7809.71,1.00028
y_pred[70646],0.598673,0.000660747,0.0580831,0.0575019,0.501991,0.599213,0.692912,7763.56,8055.5,1.00008
y_pred[70647],0.598861,0.000639197,0.0574892,0.0581009,0.501926,0.599241,0.691832,8113.71,8014.55,1.00035
y_pred[70648],0.59921,0.00064172,0.0581538,0.0580127,0.499382,0.600372,0.692432,8211.43,7926.05,1.00011
y_pred[70649],0.599037,0.000655598,0.0576028,0.0579459,0.501503,0.600715,0.691924,7730.84,7776.8,1.00008
y_pred[70650],0.59815,0.000646554,0.0585789,0.058129,0.498356,0.59892,0.6939,8224.69,7888.22,1.00011
y_pred[70651],0.636957,0.000649709,0.0568524,0.0569926,0.540591,0.637331,0.728161,7693.95,7649.08,1.00041
y_pred[70652],0.637606,0.000636991,0.0574681,0.0584033,0.540933,0.638057,0.730594,8143.42,7693.02,1.00066
y_pred[70653],0.636951,0.000633488,0.0564184,0.0568711,0.541392,0.637884,0.72777,7964.58,7475.26,1.00014
y_pred[70654],0.637332,0.000647608,0.056965,0.0573373,0.542674,0.638856,0.729037,7788.5,7525.03,0.99989
y_pred[70655],0.637113,0.000647823,0.0569302,0.0574033,0.540311,0.638802,0.727339,7743.81,7729.98,1.00023
y_pred[70656],0.636788,0.000648452,0.0569878,0.057837,0.542105,0.637139,0.729986,7758.08,7744.31,1.00043
y_pred[70657],0.637153,0.000659788,0.0573728,0.0580327,0.541567,0.637466,0.730651,7565.34,7795.76,0.999994
y_pred[70658],0.637811,0.000646061,0.0570607,0.0568755,0.540414,0.639615,0.727704,7844.07,8100.82,1.00012
y_pred[70659],0.63797,0.000653375,0.0573853,0.0584908,0.542715,0.639307,0.730742,7705.13,7774.76,1.00012
y_pred[70660],0.637052,0.000631143,0.0569747,0.056533,0.539041,0.639259,0.727359,8179.27,7509.29,1.00001
y_pred[70661],0.538157,0.000684055,0.0597489,0.0608971,0.438918,0.538383,0.635101,7661.57,6781.09,0.999885
y_pred[70662],0.539098,0.000652319,0.0592826,0.0593107,0.442208,0.539356,0.636477,8270.08,7851.57,1.0001
y_pred[70663],0.538283,0.000667037,0.0589593,0.0593292,0.441009,0.539739,0.633309,7824.92,8228.33,1.0
y_pred[70664],0.538079,0.000666708,0.0589875,0.0592447,0.438743,0.539467,0.633067,7836.31,7855.66,1.00003
y_pred[70665],0.538962,0.000665499,0.0588351,0.0595864,0.440828,0.539579,0.635724,7843.55,7846.49,1.0001
y_pred[70666],0.537958,0.000647717,0.0581845,0.0586324,0.442172,0.538216,0.632532,8114.3,7941.43,1.00065
y_pred[70667],0.539445,0.000659133,0.0588261,0.0595746,0.441974,0.540386,0.634856,8018.27,7599.43,0.999844
y_pred[70668],0.53833,0.000674512,0.0592932,0.0605168,0.441054,0.540229,0.633856,7736.7,7873.98,1.00017
y_pred[70669],0.538562,0.000677131,0.0600224,0.0595916,0.438992,0.538423,0.635844,7860.45,7527.62,1.00001
y_pred[70670],0.538397,0.000710533,0.0586644,0.0592669,0.442235,0.538747,0.634926,6858.84,7971.23,0.999973
y_pred[70671],0.611226,0.000644056,0.0581571,0.0588281,0.514167,0.612024,0.704772,8154.43,7840.13,1.00002
y_pred[70672],0.611952,0.000629292,0.0572532,0.0576198,0.516289,0.612514,0.705582,8289.29,7891.17,0.999895
y_pred[70673],0.611713,0.000638852,0.0574706,0.0569348,0.513681,0.613453,0.705134,8109.54,7682.08,1.00037
y_pred[70674],0.61281,0.000659404,0.0578932,0.0582054,0.516644,0.613571,0.707294,7845.47,7833.86,0.999981
y_pred[70675],0.611732,0.000639449,0.0577181,0.0590104,0.514891,0.612501,0.704885,8162.86,7933.01,0.999922
y_pred[70676],0.61057,0.000666008,0.0584118,0.0586813,0.512015,0.612019,0.703888,7718.8,7888.25,1.00057
y_pred[70677],0.61172,0.000641924,0.0579988,0.0584018,0.51381,0.612349,0.705332,8165.25,7709.03,1.00025
y_pred[70678],0.610625,0.000650262,0.0582913,0.0595753,0.513125,0.61127,0.704103,8033.32,7083.47,0.999919
y_pred[70679],0.61183,0.000647619,0.0576753,0.0583981,0.515743,0.612815,0.704667,7958.07,7845.1,1.00006
y_pred[70680],0.612621,0.000642778,0.0584048,0.0593381,0.514016,0.614003,0.70612,8186.37,7845.14,1.00036
y_pred[70681],0.600706,0.000662067,0.058014,0.0584322,0.503363,0.601865,0.693597,7670.27,7856.94,0.999729
y_pred[70682],0.599712,0.000653188,0.0584282,0.0589319,0.501965,0.600194,0.692646,8017.92,7837.22,0.999966
y_pred[70683],0.600453,0.000631674,0.057146,0.058476,0.505116,0.601091,0.693226,8200.13,6816.55,1.00012
y_pred[70684],0.599903,0.000661341,0.0582455,0.0587369,0.502814,0.60092,0.6935,7755.33,7955.35,0.999922
y_pred[70685],0.59981,0.000648489,0.0581973,0.0586858,0.502502,0.600407,0.693991,8068.5,6806.31,1.00026
y_pred[70686],0.600008,0.000633225,0.0573899,0.0578318,0.503657,0.600633,0.694898,8228.61,7730.5,0.999867
y_pred[70687],0.600605,0.000642149,0.0579879,0.058533,0.505343,0.601978,0.696817,8171.36,7600.34,1.00011
y_pred[70688],0.600465,0.000642846,0.0575719,0.0583225,0.504623,0.601614,0.691832,8056.12,7932.11,0.999802
y_pred[70689],0.600488,0.000643492,0.0577584,0.0584908,0.505959,0.600542,0.695737,8059.8,7591.68,1.00009
y_pred[70690],0.600828,0.000664182,0.0577082,0.057857,0.503088,0.601544,0.693029,7576.2,8016.07,0.999877
y_pred[70691],0.575566,0.000642897,0.0590427,0.060602,0.476486,0.576899,0.672142,8435.9,7273.04,1.00014
y_pred[70692],0.577169,0.00065856,0.0578203,0.0583989,0.479907,0.578838,0.671523,7741.95,7963.83,1.00038
y_pred[70693],0.57679,0.000656159,0.05899,0.060132,0.477293,0.577487,0.672893,8100.82,7660.24,1.00026
y_pred[70694],0.577291,0.000653968,0.0588802,0.059559,0.479264,0.578909,0.672942,8119.63,7890.23,0.999997
y_pred[70695],0.575715,0.000650093,0.0581412,0.0583781,0.478669,0.576558,0.670939,8002.87,8056.51,1.00041
