,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
y_pred[3672],0.862244,0.00261463,0.231042,0.0214021,0.293672,0.985564,1.0,7750.2,7794.18,1.00014
y_pred[3673],0.87811,0.00270558,0.245144,0.00201411,0.214324,0.998641,1.0,8206.56,7995.13,1.00019
y_pred[3674],0.930519,0.00209625,0.188189,1.33434e-05,0.449162,0.999991,1.0,7818.7,8094.17,1.00029
y_pred[3675],0.708415,0.00137009,0.124799,0.127392,0.485515,0.719934,0.893349,8292.84,7743.39,1.00049
y_pred[3676],0.548951,0.00320415,0.287762,0.36703,0.0705665,0.565053,0.969453,8085.74,7997.11,1.00091
y_pred[3677],0.6443,0.00427217,0.379654,0.260481,0.00426438,0.824252,0.999997,8043.95,7806.31,1.00045
y_pred[3678],0.561297,0.00436468,0.397216,0.504946,0.000660694,0.656926,0.999962,8330.11,7265.08,1.001
y_pred[3679],0.670349,0.00347931,0.316126,0.313806,0.0678069,0.774684,0.999245,8201.88,7845.36,1.0
y_pred[3680],0.70395,0.00383599,0.341225,0.180043,0.0289504,0.878475,0.999994,7975.17,8096.17,1.00014
y_pred[3681],0.821667,0.00317226,0.279853,0.0301969,0.133611,0.979633,1.0,7708.56,7652.59,1.00014
y_pred[3682],0.441049,0.00155772,0.136529,0.141966,0.220206,0.438048,0.66815,7796.91,7714.77,1.00002
y_pred[3683],0.5306,0.00325043,0.289824,0.3686,0.0654388,0.54347,0.961163,8040.93,7973.3,1.00026
y_pred[3684],0.624431,0.00426642,0.383789,0.314227,0.00393379,0.787897,0.999995,7944.87,7788.05,1.00029
y_pred[3685],0.545998,0.00445185,0.399491,0.565312,0.00055098,0.613026,0.999958,8114.19,7927.27,0.999754
y_pred[3686],0.670555,0.00353674,0.314776,0.312919,0.0662472,0.773479,0.999209,7835.37,7969.46,1.00009
y_pred[3687],0.691046,0.00390834,0.3485,0.202726,0.025942,0.86312,0.999992,7986.62,7710.46,0.999729
y_pred[3688],0.81157,0.00311825,0.286082,0.0333652,0.120189,0.977495,1.0,8241.36,7382.11,1.00015
y_pred[3689],0.430722,0.00154469,0.137783,0.145591,0.210863,0.427509,0.664241,7992.84,7755.53,0.999838
y_pred[3690],0.0445609,0.00136942,0.119778,0.000254152,1.15699e-15,0.000171423,0.294916,8122.17,7552.69,1.00012
y_pred[3691],0.0670083,0.00221281,0.199218,6.63925e-08,1.16433e-35,4.47811e-08,0.603345,7894.66,7847.07,0.999976
y_pred[3692],0.0500113,0.00199855,0.174161,4.31568e-11,1.6447899999999999e-49,2.91088e-11,0.407468,7367.28,7792.68,1.00007
y_pred[3693],0.0781958,0.00207837,0.180099,0.000754322,5.87185e-15,0.000508783,0.519143,7242.35,7602.42,0.999845
y_pred[3694],0.0874981,0.00233547,0.212252,8.83736e-05,7.89886e-20,5.96072e-05,0.650555,8225.09,8050.05,1.00038
y_pred[3695],0.156847,0.00297771,0.266856,0.0133978,2.0394e-10,0.00903667,0.833354,8270.19,7847.43,0.999939
y_pred[3696],0.0302161,0.000518226,0.0459813,0.016124,2.76059e-05,0.0111851,0.125768,7604.95,7732.41,0.99992
y_pred[3697],0.0604502,0.00151541,0.136236,0.00183378,2.14382e-12,0.00123687,0.370713,7998.33,7887.66,0.999925
y_pred[3698],0.0845533,0.00241686,0.218103,5.08222e-06,1.9447e-26,3.42791e-06,0.687733,8365.88,7501.38,1.00029
y_pred[3699],0.0628868,0.00221027,0.192681,3.60137e-08,4.28286e-36,2.42909e-08,0.568299,7369.87,7231.54,1.00073
y_pred[3700],0.101176,0.00231341,0.205089,0.00374617,5.6913e-12,0.00252676,0.620878,7993.2,7768.91,0.999905
y_pred[3701],0.112814,0.00263029,0.237242,0.000860849,1.54744e-15,0.000580635,0.760001,8238.0,7813.79,1.00016
y_pred[3702],0.198837,0.00322902,0.288694,0.0493941,6.25974e-08,0.0333161,0.874379,8239.74,7570.53,0.999956
y_pred[3703],0.0405153,0.000595284,0.0537223,0.0269815,0.000143044,0.0199708,0.15035,8219.45,7903.25,1.00039
y_pred[3704],0.407676,0.00328399,0.282843,0.350231,0.0187794,0.377333,0.900175,7562.19,8000.25,1.00014
y_pred[3705],0.501374,0.00447937,0.397001,0.644956,0.000181329,0.50483,0.999692,7781.79,7971.5,1.00001
y_pred[3706],0.429357,0.00449688,0.396402,0.482351,2.72985e-05,0.327156,0.999003,8031.64,8143.98,1.0005
y_pred[3707],0.541214,0.00370349,0.332151,0.458988,0.0220305,0.563538,0.991354,8036.02,7655.17,1.00014
y_pred[3708],0.568885,0.0041733,0.372993,0.51254,0.0049069,0.637252,0.999707,7749.27,7880.03,1.0003
y_pred[3709],0.717317,0.00367121,0.327978,0.181777,0.0470917,0.877237,0.999993,8085.44,7820.46,1.00006
y_pred[3710],0.307653,0.00140464,0.126126,0.128124,0.121895,0.295976,0.536494,8075.61,8056.0,1.00067
y_pred[3711],0.191884,0.00255058,0.227397,0.137017,0.000221378,0.0955432,0.696164,8002.68,7757.75,1.00029
y_pred[3712],0.267856,0.00385428,0.350348,0.0770368,1.26845e-08,0.0519606,0.979711,8236.1,7872.05,1.00055
y_pred[3713],0.217478,0.00369373,0.328971,0.0228263,2.89135e-11,0.0153962,0.971629,7345.89,7696.68,0.999878
y_pred[3714],0.296813,0.00338419,0.306179,0.255467,0.000379752,0.179579,0.910546,8237.48,7968.43,1.00023
y_pred[3715],0.330101,0.00399218,0.35439,0.246636,1.94372e-05,0.166682,0.98298,7906.94,7805.27,1.00069
y_pred[3716],0.483216,0.00402451,0.362714,0.544651,0.0026386,0.464283,0.995411,8016.17,7386.84,0.999906
y_pred[3717],0.142101,0.00106247,0.0953619,0.0894025,0.0227684,0.122494,0.327246,8040.79,7930.9,1.00005
y_pred[3718],0.484546,0.00329913,0.289189,0.375093,0.0422014,0.484002,0.944341,7890.32,7436.58,0.999998
y_pred[3719],0.57902,0.00439107,0.392628,0.450071,0.00115303,0.69457,0.999966,7879.82,7687.4,0.999829
y_pred[3720],0.503793,0.00474313,0.400408,0.651695,0.000208729,0.511267,0.999833,7409.06,7604.15,1.00025
y_pred[3721],0.6127,0.00360085,0.326122,0.404053,0.0455056,0.683383,0.997536,8264.18,7570.55,1.00038
y_pred[3722],0.64614,0.00406058,0.361001,0.30359,0.0144106,0.79427,0.999961,8137.9,7727.1,0.99993
y_pred[3723],0.786721,0.00332477,0.299238,0.0626213,0.0980864,0.957761,1.0,8360.01,7929.68,0.999937
y_pred[3724],0.384973,0.00148267,0.134628,0.139737,0.173095,0.377437,0.619971,8231.4,7816.73,1.00004
y_pred[3725],0.650437,0.00315442,0.274537,0.318634,0.139132,0.703516,0.989278,7658.08,7556.39,1.00026
y_pred[3726],0.729577,0.00405732,0.353137,0.0841835,0.0165676,0.943219,1.0,8020.04,7476.13,0.999995
y_pred[3727],0.666238,0.00423115,0.377312,0.192785,0.00537004,0.869962,0.999999,8109.54,8365.75,1.00031
y_pred[3728],0.760714,0.00329133,0.289059,0.148778,0.124051,0.899087,0.999973,7665.04,7636.53,1.00018
y_pred[3729],0.787496,0.00349482,0.309101,0.0496397,0.0714899,0.966519,1.0,8249.93,8132.17,1.00041
y_pred[3730],0.876487,0.00269793,0.240809,0.003387,0.246814,0.997715,1.0,7976.83,7648.12,0.999805
y_pred[3731],0.557216,0.0015366,0.135959,0.141879,0.329212,0.559475,0.777049,7851.97,8021.09,1.00089
y_pred[3732],0.0992765,0.00195179,0.174539,0.0208334,1.13499e-07,0.0140526,0.509118,7513.43,7567.83,0.999959
y_pred[3733],0.139867,0.00304805,0.273951,0.00115086,1.50467e-16,0.000776247,0.87328,8239.4,7856.3,0.999669
y_pred[3734],0.107035,0.00276813,0.246606,4.83866e-05,2.8469e-22,3.26363e-05,0.8192,7867.18,8021.5,0.999826
y_pred[3735],0.16363,0.00283903,0.250586,0.0411222,1.66643e-07,0.0277376,0.781705,8095.66,7754.53,1.00025
y_pred[3736],0.183331,0.00323162,0.291427,0.0233286,8.87819e-10,0.015735,0.893303,7929.92,7712.16,1.00036
y_pred[3737],0.299254,0.00369716,0.335569,0.200197,2.65302e-05,0.135405,0.960318,7774.95,7776.37,1.00037
y_pred[3738],0.0686182,0.00074898,0.068078,0.0516754,0.00261648,0.0479351,0.204017,8285.36,8054.58,1.00042
y_pred[3739],0.442655,0.003127,0.286774,0.362869,0.0284614,0.420353,0.924182,8443.35,7110.34,1.00031
y_pred[3740],0.532971,0.00441877,0.394156,0.59851,0.000685194,0.576697,0.999881,7933.77,7618.92,1.00011
y_pred[3741],0.465006,0.00440827,0.399162,0.586671,9.13848e-05,0.404666,0.999496,8167.58,7434.21,0.999962
y_pred[3742],0.570832,0.00382816,0.336326,0.456791,0.0291623,0.619436,0.995521,7780.76,7606.57,1.00019
y_pred[3743],0.610394,0.00406716,0.364693,0.411918,0.0105568,0.716634,0.999858,7962.67,7331.58,0.999866
y_pred[3744],0.758058,0.00349382,0.313172,0.104109,0.0726958,0.929756,0.999998,7927.0,7627.05,0.999883
y_pred[3745],0.344773,0.00148293,0.129638,0.136004,0.146494,0.33675,0.572734,7686.62,8120.04,1.00006
y_pred[3746],0.603404,0.00316787,0.283559,0.346639,0.103039,0.648365,0.980111,8038.33,7845.17,1.00022
y_pred[3747],0.687661,0.00412523,0.367333,0.153018,0.00984586,0.896788,1.0,8011.42,8044.76,0.999855
y_pred[3748],0.619613,0.00433032,0.38796,0.31462,0.00239115,0.787686,0.999995,8146.99,7736.33,0.999886
y_pred[3749],0.727805,0.00332044,0.298147,0.211944,0.10768,0.853676,0.999851,8084.6,8006.88,0.999967
y_pred[3750],0.745944,0.00364714,0.326227,0.106737,0.0486483,0.928003,1.0,8058.23,7761.85,1.00022
y_pred[3751],0.849812,0.00283758,0.259157,0.0120046,0.190424,0.991903,1.0,8191.88,8081.31,1.0001
y_pred[3752],0.502107,0.00151408,0.137705,0.143433,0.276195,0.502142,0.731256,8282.25,7930.29,1.00056
y_pred[3753],0.788857,0.00264863,0.235647,0.162127,0.277563,0.883914,0.999344,7870.03,7952.99,1.00018
y_pred[3754],0.847811,0.00313753,0.283658,0.00266423,0.0952479,0.998203,1.0,8172.68,7954.39,1.00017
y_pred[3755],0.787724,0.00381243,0.329641,0.0167193,0.0295078,0.988723,1.0,7446.62,7888.61,1.00071
y_pred[3756],0.868167,0.00246754,0.225939,0.0207319,0.304577,0.986017,1.0,8381.47,8063.46,1.00006
y_pred[3757],0.883206,0.00274211,0.23949,0.00170573,0.239246,0.998849,1.0,7727.14,7263.29,1.00017
y_pred[3758],0.937986,0.00192728,0.1707,1.33434e-05,0.534915,0.999991,1.0,8130.36,7611.95,0.999841
y_pred[3759],0.707833,0.00140686,0.124639,0.127793,0.482825,0.718114,0.894013,7825.65,7930.76,0.99973
y_pred[3760],0.554002,0.00319747,0.284934,0.359274,0.0753925,0.574075,0.96316,7939.65,7704.97,1.00028
y_pred[3761],0.64001,0.0042496,0.380521,0.268276,0.00418189,0.819,0.999998,8080.69,8031.16,0.999808
y_pred[3762],0.5646,0.00455073,0.396635,0.491962,0.000804993,0.666107,0.999954,7748.14,7739.23,0.999721
y_pred[3763],0.673329,0.00361698,0.315754,0.303493,0.0693954,0.783771,0.999374,7520.65,7089.33,1.00033
y_pred[3764],0.699014,0.00382812,0.344394,0.185223,0.0286315,0.875005,0.999996,8181.13,7928.5,1.00001
y_pred[3765],0.819806,0.00310534,0.27874,0.0323348,0.146362,0.97819,1.0,7957.9,8186.84,0.999988
y_pred[3766],0.441173,0.00152652,0.136363,0.14296,0.219693,0.438219,0.668493,8032.0,7868.25,1.00052
y_pred[3767],0.537792,0.00319267,0.287633,0.363717,0.0628029,0.554876,0.96369,8195.29,7950.74,1.00025
y_pred[3768],0.630723,0.0042437,0.381642,0.300812,0.00380324,0.796976,0.999996,8153.43,7889.97,1.00009
y_pred[3769],0.549152,0.00457438,0.398504,0.53301,0.000461235,0.636301,0.999959,7860.23,7583.38,0.999788
y_pred[3770],0.663044,0.00354976,0.316757,0.328491,0.0677715,0.762472,0.999302,8114.81,7542.29,0.99985
y_pred[3771],0.683985,0.00397621,0.350716,0.207522,0.0230858,0.859911,0.999991,7579.9,7396.98,1.00008
y_pred[3772],0.810847,0.00326641,0.28474,0.0378085,0.130535,0.974499,1.0,7616.13,8067.38,0.999834
y_pred[3773],0.430802,0.00151294,0.137555,0.143644,0.212689,0.426907,0.663314,8302.91,8053.96,1.0003
y_pred[3774],0.0455202,0.00144983,0.118975,0.000301135,1.82393e-15,0.000203113,0.298161,7905.89,7107.91,0.999935
y_pred[3775],0.0621448,0.00209387,0.191491,4.33303e-08,1.3626600000000002e-34,2.92259e-08,0.558348,8032.02,8038.33,1.00021
y_pred[3776],0.0492692,0.00191143,0.172344,8.26272e-11,1.03827e-47,5.57313e-11,0.419001,7594.64,7822.3,1.00006
y_pred[3777],0.0760092,0.00204125,0.179115,0.000743551,8.00406e-15,0.000501518,0.517475,8069.25,7807.51,0.99972
y_pred[3778],0.0869522,0.0023717,0.211794,8.82688e-05,2.3063699999999997e-20,5.95365e-05,0.66576,7557.97,7539.31,1.00101
y_pred[3779],0.158272,0.00301033,0.265336,0.0163096,3.13659e-10,0.0110007,0.830666,7928.39,7862.56,1.00011
y_pred[3780],0.0298192,0.000494294,0.0441847,0.0161547,2.74464e-05,0.0112046,0.125531,8015.67,7857.2,1.00015
y_pred[3781],0.0626358,0.00160154,0.139301,0.0020468,3.72561e-12,0.00138055,0.385372,7701.38,7689.71,1.00051
y_pred[3782],0.0851483,0.00242789,0.220835,3.83566e-06,9.7261e-27,2.58712e-06,0.716178,8334.69,7973.34,0.999929
y_pred[3783],0.064949,0.00222755,0.195814,2.50829e-08,9.200819999999999e-39,1.69182e-08,0.577983,7791.25,7932.07,0.999886
y_pred[3784],0.100139,0.00231367,0.205206,0.00445694,9.75294e-12,0.00300616,0.630686,7845.7,7973.53,1.0004
y_pred[3785],0.113405,0.00276433,0.239856,0.000769545,7.69147e-16,0.000519051,0.766916,8020.27,7398.57,0.999639
y_pred[3786],0.20152,0.00328614,0.290671,0.0517091,4.27434e-08,0.0348775,0.887704,7967.47,7259.5,1.00004
y_pred[3787],0.040702,0.00060636,0.0535032,0.0263529,0.000187343,0.0193623,0.15275,7898.65,7932.57,0.999992
y_pred[3788],0.407848,0.00318542,0.285337,0.350817,0.0206707,0.371873,0.906673,7924.06,7871.16,1.00074
y_pred[3789],0.496496,0.00429322,0.396679,0.643738,0.000240706,0.492854,0.999725,8393.38,7509.71,0.999857
y_pred[3790],0.421591,0.00442879,0.396195,0.446543,1.6703e-05,0.302021,0.998974,7985.84,8057.28,1.00053
y_pred[3791],0.536436,0.00378912,0.334189,0.46831,0.0184839,0.55698,0.992124,7902.46,7699.74,0.999846
y_pred[3792],0.573262,0.0040957,0.372596,0.488151,0.00480985,0.65557,0.999643,8156.18,7804.47,1.00036
y_pred[3793],0.725837,0.00367466,0.324947,0.160511,0.0499547,0.891619,0.99999,7542.97,7800.31,1.00045
y_pred[3794],0.307823,0.00140121,0.126741,0.13162,0.120784,0.295647,0.535654,8159.0,7653.09,0.999773
y_pred[3795],0.198311,0.00269616,0.229513,0.144009,0.000250371,0.100863,0.699337,7255.44,7468.32,1.0008
y_pred[3796],0.271834,0.00386644,0.352062,0.0852008,2.19604e-08,0.0574672,0.984304,8362.76,7915.39,0.999821
y_pred[3797],0.216865,0.0036566,0.329774,0.0235017,3.07213e-11,0.0158517,0.968019,7983.74,7761.36,1.00057
y_pred[3798],0.296384,0.00339609,0.308059,0.252362,0.000315012,0.176152,0.916406,8478.72,7646.07,0.999792
y_pred[3799],0.32936,0.00403003,0.35066,0.25675,2.24512e-05,0.173671,0.977436,7842.26,7970.21,0.999911
y_pred[3800],0.486237,0.00414252,0.366972,0.560741,0.00259662,0.471955,0.995371,7846.62,7936.65,0.999807
y_pred[3801],0.142481,0.00107016,0.0951098,0.0895965,0.0243555,0.123453,0.328434,7952.24,7926.85,0.999767
y_pred[3802],0.483023,0.00327307,0.288848,0.371902,0.0446444,0.475746,0.947626,7741.06,7745.99,0.999878
y_pred[3803],0.590518,0.00429981,0.389907,0.413935,0.0013348,0.719402,0.999966,8177.82,7774.76,0.999798
y_pred[3804],0.497524,0.00446371,0.402578,0.660063,0.000169218,0.501487,0.999853,8200.27,8101.63,0.99998
y_pred[3805],0.620262,0.00362383,0.326476,0.389482,0.0459064,0.702205,0.997921,8193.62,7887.37,1.00045
y_pred[3806],0.647688,0.0040537,0.357515,0.307072,0.0173857,0.79166,0.999944,7743.83,7806.05,1.00041
y_pred[3807],0.781721,0.00342711,0.302565,0.0686718,0.0916896,0.95368,1.0,7941.02,8056.47,1.00046
y_pred[3808],0.386544,0.00146521,0.132416,0.137509,0.178457,0.381359,0.618373,8172.3,7957.82,1.00036
y_pred[3809],0.648048,0.00301323,0.275472,0.314113,0.132433,0.704241,0.989956,8398.58,7993.73,1.00049
y_pred[3810],0.730325,0.00409206,0.352112,0.0765266,0.0160045,0.948384,1.0,6852.48,7589.62,0.999914
y_pred[3811],0.665139,0.00425746,0.378117,0.192947,0.00523563,0.869855,1.0,7861.28,7843.6,1.00047
y_pred[3812],0.768864,0.00318011,0.27984,0.145144,0.149889,0.901563,0.999974,7708.34,7829.01,1.00034
y_pred[3813],0.790897,0.00356208,0.302098,0.0485351,0.08821,0.967264,1.0,7392.06,7747.92,1.00046
y_pred[3814],0.880193,0.0026381,0.236444,0.00278803,0.262003,0.99812,1.0,8157.26,7665.91,1.00027
y_pred[3815],0.55615,0.00151707,0.137931,0.144936,0.326714,0.557921,0.778038,8280.64,7523.25,1.00011
y_pred[3816],0.0997383,0.00190973,0.172218,0.0226701,1.56503e-07,0.0152919,0.505656,8169.01,7968.37,1.00005
y_pred[3817],0.14428,0.00314306,0.28011,0.00102143,1.89803e-16,0.000688942,0.903165,7946.84,7125.68,0.999884
y_pred[3818],0.112785,0.00287947,0.254519,5.52921e-05,3.29777e-22,3.7294e-05,0.837304,8179.14,8195.58,0.999934
y_pred[3819],0.164727,0.00275165,0.247732,0.0470529,1.63353e-07,0.0317379,0.765258,8264.74,8096.78,1.00029
y_pred[3820],0.179829,0.00342189,0.290338,0.0203514,5.87786e-10,0.0137269,0.895276,7933.99,7659.34,0.99985
y_pred[3821],0.308034,0.00385614,0.338878,0.219552,2.71171e-05,0.148541,0.963746,8083.76,7740.28,1.00004
y_pred[3822],0.0678294,0.000739265,0.0671304,0.0509424,0.00232488,0.0469159,0.204064,8174.72,7913.23,1.00036
y_pred[3823],0.441399,0.00320265,0.287725,0.360793,0.029953,0.418243,0.931339,8119.16,7505.49,0.999986
y_pred[3824],0.537397,0.00452105,0.39623,0.593459,0.000685148,0.587851,0.999918,7807.05,7690.18,1.00004
y_pred[3825],0.468457,0.00450145,0.397608,0.602208,8.14002e-05,0.41938,0.99957,7687.3,7929.87,0.999923
y_pred[3826],0.5785,0.00380787,0.333571,0.449053,0.0328692,0.62756,0.996213,7837.92,7686.58,0.999976
y_pred[3827],0.607028,0.00413653,0.367962,0.409238,0.00933138,0.718599,0.999856,8039.23,7101.09,1.00017
y_pred[3828],0.749686,0.00343791,0.314242,0.119718,0.0738958,0.91923,0.999998,8144.36,7972.53,1.00005
y_pred[3829],0.347617,0.0014755,0.13118,0.13864,0.147322,0.340422,0.573012,8066.86,7787.63,1.0003
y_pred[3830],0.601488,0.00304728,0.283155,0.353596,0.108842,0.63783,0.98253,8661.96,8077.66,0.999966
y_pred[3831],0.692575,0.00412818,0.366641,0.150047,0.00836758,0.898791,1.0,7886.43,7621.96,0.999934
y_pred[3832],0.616933,0.00426816,0.387795,0.327908,0.00272674,0.778738,0.999997,8275.67,8056.33,0.999727
y_pred[3833],0.727828,0.00332253,0.297118,0.212224,0.109682,0.853878,0.999858,7983.44,7488.83,0.999973
y_pred[3834],0.749009,0.0036413,0.324767,0.102987,0.0482804,0.930532,1.0,8095.46,7950.85,1.00034
y_pred[3835],0.854754,0.00282946,0.255066,0.0110646,0.197561,0.992537,1.0,8191.04,7954.2,1.00007
y_pred[3836],0.49939,0.00150868,0.136317,0.142082,0.272677,0.499553,0.723807,8165.6,7516.37,1.00009
y_pred[3837],0.782615,0.00268703,0.240666,0.169324,0.259912,0.879586,0.999568,8083.57,7610.57,1.00021
y_pred[3838],0.842926,0.0031508,0.288281,0.00246631,0.085014,0.998336,1.0,8320.88,8285.29,1.00065
y_pred[3839],0.792494,0.00367758,0.32574,0.0156096,0.0354156,0.989472,1.0,8080.7,7824.61,0.999707
y_pred[3840],0.860726,0.00255773,0.23109,0.0249277,0.290297,0.983186,1.0,8038.98,7830.46,0.999925
y_pred[3841],0.877568,0.00272203,0.244896,0.00188364,0.221376,0.99873,1.0,8109.19,7794.08,0.999714
y_pred[3842],0.934363,0.00206315,0.180418,1.33434e-05,0.489379,0.999991,1.0,7755.51,7648.63,0.999833
y_pred[3843],0.707094,0.00140604,0.126058,0.128819,0.47969,0.719466,0.891379,8115.51,7923.83,1.00067
y_pred[3844],0.536752,0.0032596,0.286811,0.364409,0.0665714,0.547847,0.961702,7829.3,7718.19,1.00003
y_pred[3845],0.63705,0.00426188,0.381006,0.285551,0.00405925,0.807298,0.999997,8096.57,7682.12,0.999962
y_pred[3846],0.55968,0.00447597,0.397595,0.513722,0.000620989,0.65039,0.999971,7995.38,7700.86,1.00013
y_pred[3847],0.67016,0.0035344,0.316783,0.311724,0.0668738,0.776815,0.99917,8151.2,8126.8,1.00029
y_pred[3848],0.700228,0.00388679,0.34401,0.186793,0.0267093,0.873928,0.999995,7982.17,7347.33,1.00051
y_pred[3849],0.816958,0.00314832,0.282575,0.0321465,0.130809,0.978317,1.0,7888.76,7875.25,1.00068
y_pred[3850],0.441513,0.00149902,0.136668,0.142989,0.221764,0.439683,0.672503,8337.38,8011.5,0.999924
y_pred[3851],0.533441,0.00330149,0.288743,0.373891,0.0660091,0.54864,0.962614,7578.45,7996.7,1.00026
y_pred[3852],0.637899,0.00433856,0.383482,0.270204,0.00263204,0.817646,0.999994,7982.67,8135.87,1.00009
y_pred[3853],0.550284,0.00443109,0.397828,0.547694,0.00062231,0.625849,0.999956,8047.51,7913.74,0.999822
y_pred[3854],0.664071,0.00372338,0.318912,0.320022,0.0591515,0.76973,0.999216,7503.99,7738.9,0.99985
y_pred[3855],0.692734,0.00390455,0.345786,0.198886,0.0256766,0.865721,0.999993,7787.42,8015.03,1.00004
y_pred[3856],0.815391,0.00320887,0.282774,0.0361665,0.137056,0.975606,1.0,7989.71,7723.71,0.9997
y_pred[3857],0.432722,0.00151724,0.137184,0.143341,0.215548,0.427125,0.668823,8182.3,7677.9,1.0003
y_pred[3858],0.0477936,0.00139501,0.123184,0.00040773,1.20849e-15,0.00027501,0.31688,7831.82,7886.87,1.00038
y_pred[3859],0.0660567,0.00219642,0.196597,6.95621e-08,1.2164900000000002e-34,4.6919e-08,0.590288,8342.18,8143.78,1.00005
y_pred[3860],0.0528971,0.00200614,0.180321,6.49591e-11,1.37707e-47,4.38143e-11,0.467635,7909.79,7740.02,1.00017
y_pred[3861],0.0784151,0.00206147,0.181671,0.000666358,3.40537e-15,0.000449452,0.527198,8032.09,7725.46,0.999902
y_pred[3862],0.086185,0.00239054,0.212763,9.28351e-05,2.67483e-20,6.26164e-05,0.667061,8026.3,7729.78,1.00107
y_pred[3863],0.156974,0.00296971,0.264272,0.0150165,5.76764e-10,0.0101285,0.827698,7788.92,7713.01,1.00003
y_pred[3864],0.0307134,0.000527526,0.0468219,0.0161347,2.53769e-05,0.01117,0.125306,8109.92,7962.52,1.00002
y_pred[3865],0.0598263,0.00152515,0.136133,0.00194278,3.03132e-12,0.00131039,0.373119,7748.76,7846.84,1.00027
y_pred[3866],0.0858663,0.00245689,0.222157,5.5594e-06,2.31202e-27,3.74977e-06,0.720444,8022.32,8057.85,1.00017
y_pred[3867],0.0654258,0.0022021,0.197763,2.91805e-08,2.05395e-37,1.9682e-08,0.591121,8099.68,7442.74,1.00089
y_pred[3868],0.100291,0.0022825,0.201949,0.00491917,1.27106e-11,0.00331794,0.616272,7307.97,7293.84,1.00068
y_pred[3869],0.116876,0.00265139,0.241928,0.000895674,1.63208e-15,0.000604123,0.772682,8031.21,7634.46,0.999869
y_pred[3870],0.196354,0.00324167,0.291978,0.0403986,5.24874e-08,0.0272486,0.889266,8039.74,7638.78,1.00028
y_pred[3871],0.0408389,0.000630984,0.0540449,0.0261402,0.000144802,0.019037,0.154863,7878.48,7153.46,1.00068
y_pred[3872],0.400618,0.00311293,0.281821,0.344617,0.019901,0.360679,0.899008,8268.75,8013.93,0.99985
y_pred[3873],0.496283,0.00444341,0.397183,0.644279,0.000255711,0.483758,0.999613,7679.5,7873.1,0.999804
y_pred[3874],0.421475,0.00436301,0.393397,0.455673,1.91947e-05,0.308602,0.998845,8302.23,8226.67,0.999759
y_pred[3875],0.542866,0.00370867,0.332821,0.45926,0.0221339,0.573108,0.99181,8085.09,7875.71,1.00027
y_pred[3876],0.578887,0.00419911,0.371203,0.483268,0.00645271,0.658472,0.999734,7948.9,7807.46,1.00029
y_pred[3877],0.722493,0.0036808,0.326791,0.164583,0.0530336,0.888813,0.999988,8044.79,7535.76,1.00047
y_pred[3878],0.30902,0.00140459,0.127418,0.131401,0.118979,0.297892,0.536529,8370.83,8013.26,1.00023
y_pred[3879],0.201097,0.00263825,0.233496,0.146418,0.000369256,0.102691,0.719821,7851.89,7770.04,1.00006
y_pred[3880],0.263878,0.00402848,0.349124,0.0753766,1.7329e-08,0.0508409,0.980111,7695.88,6714.2,1.00029
y_pred[3881],0.209723,0.00360604,0.323399,0.0184042,2.98273e-11,0.0124134,0.956898,8198.96,7863.07,1.0002
y_pred[3882],0.305198,0.0034787,0.309083,0.274971,0.000314078,0.192895,0.914751,7981.9,7671.61,1.00029
y_pred[3883],0.332288,0.00398499,0.351482,0.266995,2.1519e-05,0.180669,0.981035,7821.16,7710.04,1.00064
y_pred[3884],0.484664,0.00406832,0.36342,0.547018,0.00310819,0.471915,0.995826,8040.18,7932.07,0.999795
y_pred[3885],0.144862,0.00107993,0.0960103,0.089627,0.0249817,0.12538,0.332976,7912.07,7434.28,1.00003
y_pred[3886],0.4835,0.00322899,0.286418,0.363317,0.0481735,0.477122,0.941767,7859.09,7799.1,0.999923
y_pred[3887],0.580626,0.00440331,0.391638,0.452804,0.00154948,0.692524,0.999968,7918.93,7538.63,1.00016
y_pred[3888],0.496076,0.00446336,0.398899,0.647594,0.000241237,0.48739,0.9998,7971.12,7754.79,1.00022
y_pred[3889],0.619476,0.00365016,0.325405,0.389652,0.0435587,0.696516,0.997851,8036.44,8150.41,1.00038
y_pred[3890],0.646695,0.00408469,0.358824,0.309879,0.0176367,0.789678,0.999946,7753.17,7767.23,1.00047
y_pred[3891],0.787083,0.00342788,0.29891,0.0628963,0.0950196,0.957576,1.0,7637.86,8014.1,0.999867
y_pred[3892],0.388391,0.00150409,0.135184,0.14058,0.175863,0.381927,0.620884,8063.95,8003.54,1.00005
y_pred[3893],0.655286,0.00306062,0.276449,0.317402,0.137073,0.716337,0.990596,8118.86,7482.46,0.999915
y_pred[3894],0.733779,0.00394698,0.350253,0.0781812,0.0179192,0.947267,1.0,7859.84,7728.07,0.999872
y_pred[3895],0.667555,0.00421163,0.379288,0.177882,0.00504516,0.880015,0.999999,8315.42,7768.65,0.999987
y_pred[3896],0.774536,0.00312264,0.279077,0.128938,0.161,0.912631,0.999981,8112.15,7930.47,1.00036
y_pred[3897],0.789755,0.00345745,0.304049,0.0502468,0.0845468,0.966109,1.0,7671.19,8072.2,0.999677
y_pred[3898],0.875984,0.00285076,0.240106,0.0041965,0.24076,0.99717,1.0,8016.89,7554.84,1.00028
